Iowa, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
199905,50.2,2.3
199906,59.0,1.3
199907,66.3,4.1
199908,59.3,-0.5
199909,48.1,-3.0
199910,36.8,-2.7
199911,31.4,5.4
199912,17.0,3.0
200001,11.8,3.4
200002,23.0,10.0
200003,31.5,7.0
200004,36.6,0.2
200005,50.7,2.8
200006,56.7,-1.0
200007,62.6,0.4
200008,62.5,2.7
200009,51.3,0.2
200010,43.4,3.9
200011,24.0,-2.0
200012,1.4,-12.6
200101,12.5,4.1
200102,9.2,-3.8
200103,22.0,-2.5
200104,40.3,3.9
200105,50.8,2.9
200106,57.7,0.0
200107,64.7,2.5
200108,61.5,1.7
200109,50.1,-1.0
200110,38.7,-0.8
200111,36.9,10.9
200112,21.8,7.8
200201,18.4,10.0
200202,19.9,6.9
200203,20.5,-4.0
200204,37.4,1.0
200205,44.6,-3.3
200206,61.4,3.7
200207,65.6,3.4
200208,60.1,0.3
200209,52.8,1.7
200210,36.4,-3.1
200211,24.8,-1.2
200212,18.7,4.7
200301,9.4,1.0
200302,9.6,-3.4
200303,24.1,-0.4
200304,38.5,2.1
200305,46.6,-1.3
200306,56.2,-1.5
200307,62.2,0.0
200308,61.9,2.1
200309,48.1,-3.0
200310,38.9,-0.6
200311,27.1,1.1
200312,20.6,6.6
200401,8.7,0.3
200402,14.5,1.5
200403,31.6,7.1
200404,37.7,1.3
200405,49.4,1.5
200406,56.5,-1.2
200407,60.5,-1.7
200408,55.4,-4.4
200409,53.7,2.6
200410,41.2,1.7
200411,31.5,5.5
200412,17.0,3.0
200501,11.6,3.2
200502,22.8,9.8
200503,25.0,0.5
200504,41.4,5.0
200505,46.2,-1.7
200506,61.9,4.2
200507,63.5,1.3
200508,60.0,0.2
200509,55.0,3.9
200510,40.3,0.8
200511,28.9,2.9
200512,12.7,-1.3
200601,24.9,16.5
200602,14.1,1.1
200603,27.2,2.7
200604,41.6,5.2
200605,49.5,1.6
200606,58.3,0.6
200607,64.6,2.4
200608,62.3,2.5
200609,49.3,-1.8
200610,37.2,-2.3
200611,28.7,2.7
200612,22.1,8.1
200701,12.8,4.4
200702,7.7,-5.3
200703,32.3,7.8
200704,35.6,-0.8
200705,53.2,5.3
200706,59.2,1.5
200707,62.2,0.0
200708,64.4,4.6
200709,52.1,1.0
200710,45.7,6.2
200711,26.6,0.6
200712,13.0,-1.0
200801,7.8,-0.6
200802,8.2,-4.8
200803,23.3,-1.2
200804,35.8,-0.6
200805,45.4,-2.5
200806,58.6,0.9
200807,62.7,0.5
200808,58.4,-1.4
200809,52.6,1.5
200810,39.4,-0.1
200811,28.4,2.4
200812,7.6,-6.4
200901,3.2,-5.2
200902,16.5,3.5
200903,26.6,2.1
200904,35.5,-0.9
200905,48.3,0.4
200906,58.6,0.9
200907,57.6,-4.6
200908,58.0,-1.8
200909,51.6,0.5
200910,36.7,-2.8
200911,33.7,7.7
200912,12.2,-1.8
201001,6.9,-1.5
201002,8.5,-4.5
201003,29.1,4.6
201004,42.7,6.3
201005,48.6,0.7
201006,60.6,2.9
201007,65.0,2.8
201008,64.0,4.2
201009,52.0,0.9
201010,39.7,0.2
201011,27.9,1.9
201012,11.2,-2.8
201101,6.6,-1.8
201102,14.0,1.0
201103,25.6,1.1
201104,37.2,0.8
201105,47.8,-0.1
201106,59.9,2.2
201107,68.2,6.0
201108,60.9,1.1
201109,48.6,-2.5
201110,39.8,0.3
201111,28.8,2.8
201112,20.4,6.4
201201,16.7,8.3
201202,20.8,7.8
201203,40.2,15.7
201204,40.3,3.9
201205,52.5,4.6
201206,59.8,2.1
201207,67.1,4.9
201208,57.6,-2.2
201209,47.3,-3.8
201210,37.0,-2.5
201211,28.1,2.1
201212,18.7,4.7
201301,12.2,3.8
201302,15.8,2.8
201303,20.8,-3.7
201304,33.1,-3.3
201305,48.5,0.6
201306,59.4,1.7
201307,61.2,-1.0
201308,60.4,0.6
201309,54.5,3.4
201310,39.3,-0.2
201311,23.9,-2.1
201312,8.1,-5.9
201401,2.8,-5.6
201402,3.2,-9.8
201403,19.3,-5.2
201404,35.2,-1.2
201405,48.4,0.5
201406,60.2,2.5
201407,58.5,-3.7
201408,62.0,2.2
201409,50.9,-0.2
201410,39.9,0.4
201411,19.7,-6.3
201412,22.3,8.3
201501,12.5,4.1
201502,4.7,-8.3
201503,24.6,0.1
201504,38.7,2.3
201505,49.8,1.9
201506,59.4,1.7
201507,62.0,-0.2
201508,58.6,-1.2
201509,57.5,6.4
201510,41.7,2.2
201511,32.8,6.8
201512,26.6,12.6
201601,12.4,4.0
201602,21.1,8.1
201603,32.0,7.5
201604,39.3,2.9
201605,48.1,0.2
201606,61.2,3.5
201607,63.1,0.9
201608,62.2,2.4
201609,56.8,5.7
201610,44.2,4.7
201611,34.2,8.2
201612,15.3,1.3
201701,17.9,9.5
201702,24.0,11.0
201703,28.3,3.8
201704,40.9,4.5
201705,47.2,-0.7
201706,58.6,0.9
201707,63.6,1.4
201708,56.8,-3.0
201709,54.3,3.2
201710,43.2,3.7
201711,26.0,0.0
201712,15.1,1.1
201801,8.7,0.3
201802,11.1,-1.9
201803,26.8,2.3
201804,28.1,-8.3
201805,55.4,7.5
201806,63.1,5.4
201807,62.4,0.2
201808,61.2,1.4
201809,55.9,4.8
201810,38.0,-1.5
201811,22.2,-3.8
201812,20.4,6.4
201901,10.3,1.9
201902,6.1,-6.9
201903,23.5,-1.0
