Vermont, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
199009,45.6,1.0
199010,38.4,4.1
199011,26.8,2.1
199012,17.4,6.2
199101,5.8,1.0
199102,12.8,7.4
199103,22.7,5.9
199104,33.4,4.4
199105,42.8,2.9
199106,49.3,0.4
199107,53.3,-0.7
199108,55.2,3.4
199109,42.3,-2.3
199110,36.5,2.2
199111,26.9,2.2
199112,11.2,0.0
199201,6.3,1.5
199202,8.1,2.7
199203,13.0,-3.8
199204,28.4,-0.6
199205,38.4,-1.5
199206,47.9,-1.0
199207,51.1,-2.9
199208,52.2,0.4
199209,44.8,0.2
199210,32.0,-2.3
199211,25.0,0.3
199212,15.5,4.3
199301,10.6,5.8
199302,-3.8,-9.2
199303,13.2,-3.6
199304,30.9,1.9
199305,40.7,0.8
199306,48.2,-0.7
199307,55.1,1.1
199308,54.4,2.6
199309,45.5,0.9
199310,32.2,-2.1
199311,24.3,-0.4
199312,13.4,2.2
199401,-6.7,-11.5
199402,0.8,-4.6
199403,18.1,1.3
199404,29.8,0.8
199405,38.5,-1.4
199406,52.4,3.5
199407,58.2,4.2
199408,51.2,-0.6
199409,45.5,0.9
199410,34.6,0.3
199411,27.8,3.1
199412,16.9,5.7
199501,16.4,11.6
199502,4.9,-0.5
199503,22.4,5.6
199504,26.1,-2.9
199505,39.6,-0.3
199506,49.5,0.6
199507,57.5,3.5
199508,52.8,1.0
199509,40.8,-3.8
199510,38.8,4.5
199511,23.6,-1.1
199512,9.9,-1.3
199601,4.8,0.0
199602,9.5,4.1
199603,15.0,-1.8
199604,30.0,1.0
199605,38.6,-1.3
199606,52.3,3.4
199607,54.7,0.7
199608,53.5,1.7
199609,48.2,3.6
199610,34.2,-0.1
199611,22.5,-2.2
199612,23.1,11.9
199701,6.2,1.4
199702,12.6,7.2
199703,14.5,-2.3
199704,26.6,-2.4
199705,37.2,-2.7
199706,49.5,0.6
199707,52.2,-1.8
199708,51.7,-0.1
199709,44.7,0.1
199710,32.8,-1.5
199711,23.8,-0.9
199712,14.1,2.9
199801,13.3,8.5
199802,16.1,10.7
199803,21.6,4.8
199804,30.6,1.6
199805,45.2,5.3
199806,52.7,3.8
199807,54.6,0.6
199808,53.9,2.1
199809,46.6,2.0
199810,37.8,3.5
199811,29.1,4.4
199812,19.4,8.2
199901,6.5,1.7
199902,11.1,5.7
199903,19.7,2.9
199904,29.4,0.4
199905,42.3,2.4
199906,52.3,3.4
199907,56.6,2.6
199908,52.3,0.5
199909,49.4,4.8
199910,32.4,-1.9
199911,30.4,5.7
199912,18.1,6.9
200001,5.1,0.3
200002,10.0,4.6
200003,23.3,6.5
200004,30.6,1.6
200005,42.1,2.2
200006,49.8,0.9
200007,52.2,-1.8
200008,52.9,1.1
200009,44.4,-0.2
200010,35.0,0.7
200011,28.1,3.4
200012,7.2,-4.0
200101,7.9,3.1
200102,8.9,3.5
200103,16.2,-0.6
200104,27.9,-1.1
200105,41.6,1.7
200106,51.2,2.3
200107,51.9,-2.1
200108,55.2,3.4
200109,45.3,0.7
200110,36.2,1.9
200111,29.5,4.8
200112,21.7,10.5
200201,17.2,12.4
200202,12.8,7.4
200203,20.5,3.7
200204,32.8,3.8
200205,37.9,-2.0
200206,49.0,0.1
200207,54.9,0.9
200208,54.4,2.6
200209,48.3,3.7
200210,33.8,-0.5
200211,24.8,0.1
200212,12.7,1.5
200301,-0.4,-5.2
200302,3.4,-2.0
200303,15.8,-1.0
200304,27.2,-1.8
200305,40.9,1.0
200306,50.0,1.1
200307,55.5,1.5
200308,57.4,5.6
200309,47.5,2.9
200310,34.4,0.1
200311,27.6,2.9
200312,12.6,1.4
200401,-1.8,-6.6
200402,5.5,0.1
200403,22.0,5.2
200404,30.5,1.5
200405,43.1,3.2
200406,47.1,-1.8
200407,55.6,1.6
200408,54.4,2.6
200409,47.0,2.4
200410,34.6,0.3
200411,25.7,1.0
200412,12.1,0.9
200501,3.8,-1.0
200502,9.6,4.2
200503,14.2,-2.6
200504,30.9,1.9
200505,38.1,-1.8
200506,55.1,6.2
200507,57.5,3.5
200508,56.0,4.2
200509,49.1,4.5
200510,40.2,5.9
200511,27.4,2.7
200512,13.2,2.0
200601,17.0,12.2
200602,12.8,7.4
200603,19.6,2.8
200604,30.8,1.8
200605,44.2,4.3
200606,53.3,4.4
200607,58.3,4.3
200608,52.7,0.9
200609,46.2,1.6
200610,35.2,0.9
200611,32.6,7.9
200612,22.8,11.6
200701,10.4,5.6
200702,3.2,-2.2
200703,14.4,-2.4
200704,29.6,0.6
200705,39.9,0.0
200706,50.9,2.0
200707,53.8,-0.2
200708,52.6,0.8
200709,46.3,1.7
200710,41.0,6.7
200711,24.5,-0.2
200712,13.7,2.5
200801,12.2,7.4
200802,11.1,5.7
200803,15.2,-1.6
200804,31.8,2.8
200805,36.8,-3.1
200806,53.3,4.4
200807,56.4,2.4
200808,52.6,0.8
200809,47.7,3.1
200810,33.7,-0.6
200811,27.3,2.6
200812,13.4,2.2
200901,0.5,-4.3
200902,10.1,4.7
200903,18.7,1.9
200904,31.4,2.4
200905,40.6,0.7
200906,50.2,1.3
200907,54.2,0.2
200908,55.6,3.8
200909,44.2,-0.4
200910,34.9,0.6
200911,30.0,5.3
200912,14.3,3.1
201001,12.7,7.9
201002,17.3,11.9
201003,26.2,9.4
201004,34.2,5.2
201005,42.7,2.8
201006,51.2,2.3
201007,58.2,4.2
201008,54.4,2.6
201009,49.1,4.5
201010,35.8,1.5
201011,27.2,2.5
201012,13.8,2.6
201101,7.0,2.2
201102,6.6,1.2
201103,17.9,1.1
201104,31.8,2.8
201105,45.9,6.0
201106,51.1,2.2
201107,56.6,2.6
201108,55.3,3.5
201109,51.2,6.6
201110,39.0,4.7
201111,30.1,5.4
201112,19.4,8.2
201201,12.6,7.8
201202,16.4,11.0
201203,27.5,10.7
201204,31.3,2.3
201205,46.1,6.2
201206,50.9,2.0
201207,55.7,1.7
201208,54.9,3.1
201209,45.4,0.8
201210,40.5,6.2
201211,24.2,-0.5
201212,20.4,9.2
201301,8.8,4.0
201302,13.8,8.4
201303,21.3,4.5
201304,29.5,0.5
201305,42.0,2.1
201306,51.1,2.2
201307,59.4,5.4
201308,53.0,1.2
201309,45.5,0.9
201310,37.2,2.9
201311,22.7,-2.0
201312,13.5,2.3
201401,4.9,0.1
201402,6.7,1.3
201403,6.6,-10.2
201404,28.6,-0.4
201405,42.2,2.3
201406,50.7,1.8
201407,55.2,1.2
201408,52.5,0.7
201409,45.8,1.2
201410,40.9,6.6
201411,25.5,0.8
201412,20.6,9.4
201501,0.6,-4.2
201502,-6.8,-12.2
201503,11.2,-5.6
201504,28.4,-0.6
201505,44.5,4.6
201506,49.5,0.6
201507,54.9,0.9
201508,55.5,3.7
201509,49.9,5.3
201510,33.5,-0.8
201511,29.0,4.3
201512,28.1,16.9
201601,11.9,7.1
201602,13.7,8.3
201603,23.1,6.3
201604,25.6,-3.4
201605,41.9,2.0
201606,49.6,0.7
201607,55.4,1.4
201608,56.2,4.4
201609,47.7,3.1
201610,38.5,4.2
201611,28.4,3.7
201612,15.7,4.5
201701,17.1,12.3
201702,16.0,10.6
201703,13.9,-2.9
201704,34.3,5.3
201705,41.4,1.5
201706,50.1,1.2
201707,54.6,0.6
201708,51.6,-0.2
201709,49.3,4.7
201710,41.5,7.2
201711,24.0,-0.7
201712,9.8,-1.4
201801,7.0,2.2
201802,15.2,9.8
201803,19.7,2.9
201804,27.0,-2.0
201805,42.8,2.9
201806,47.8,-1.1
201807,56.8,2.8
201808,58.3,6.5
201809,50.5,5.9
201810,37.1,2.8
201811,23.6,-1.1
201812,13.9,2.7
201901,4.8,0.0
201902,8.9,3.5
201903,14.8,-2.0
